ID;CODIGO DE LA ENTIDAD;CODIGO UBIGEO INEI;CODIGO PAIS ;NOMBRE DE LA UO;Fecha;CO (ug/m3);H2S (ug/m3);NO2 (ug/m3);O3 (ug/m3);PM10 (ug/m3);PM2.5 (ug/m3);SO2 (ug/m3);"Ruido
(dB)";UV;Humedad (%);Latitud;Longitud;Presion (Pa);Temperatura (C)
403;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 21:00;1356.93;22.93;30.13;35.17;4.64;2.94;19.36;107.78;0;90.41;-12.07274;-77.08269;100456.34;15.85
404;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 22:00;928.75;13.26;28.52;29.64;6.22;4.43;18.57;107.92;0;92.06;-12.07274;-77.08269;100515.32;15.6
405;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/09/2020 23:00;447.01;4.08;26.95;25.53;6.94;5.21;15.82;100.72;0;93.03;-12.07274;-77.08269;100552.98;15.47
406;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 00:00;451.99;4.17;27.68;13.96;11.39;8.91;16.72;92.78;0;93.25;-12.07274;-77.08269;100562.61;15.47
407;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 01:00;275.01;0.88;24.32;28.08;5.35;2.96;14.8;87.26;0;95.82;-12.07274;-77.08269;100520.43;15.27
408;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 02:00;227.47;0.35;24.1;26.63;5.37;2.8;14.9;78.51;0;97.85;-12.07274;-77.08269;100472.44;15.06
409;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 03:00;175.55;0.17;24.38;36.16;4.85;2.77;13.05;95.02;0;98.9;-12.07274;-77.08269;100442.95;14.81
410;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 04:00;159.23;0.06;24.99;35.69;4.16;2.5;12.89;89.86;0;99.6;-12.07274;-77.08269;100451.5;14.59
411;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 05:00;167.04;0.25;24.98;31.85;5.25;3;13.52;80.86;0;99.6;-12.07274;-77.08269;100443.29;14.53
412;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 06:00;268.78;2.13;25.9;28.62;6.6;5.15;14.72;97.12;0;99.47;-12.07274;-77.08269;100493.25;14.5
413;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 07:00;721.27;13.59;28.63;26.1;6.97;5.59;20.24;106.07;0.04;97.54;-12.07274;-77.08269;100549.84;14.8
414;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 08:00;970.07;17.36;27.98;26.09;5.13;4.29;21.65;107.08;0.18;95.77;-12.07274;-77.08269;100603.8;15.08
415;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 09:00;1139.61;19.48;26.73;23.93;4.04;3.12;22.41;106.87;0.37;93.88;-12.07274;-77.08269;100650.36;15.38
416;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 10:00;1023.47;15.13;23.56;29.66;3.71;2.88;20.98;109.23;0.77;90.74;-12.07274;-77.08269;100671.9;15.83
417;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 11:00;1593.86;27.46;22.74;20.81;3.09;2.43;26.47;111.16;1.09;86.64;-12.07274;-77.08269;100625.09;16.7
418;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 12:00;1274.61;21.18;19.83;22.27;2.66;2.04;27.19;114.03;1.63;82.8;-12.07274;-77.08269;100548.51;17.31
419;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 13:00;873.34;11.25;19.28;24.28;1.51;1.19;21.08;116.01;1.81;82.19;-12.07274;-77.08269;100475.38;17.38
420;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 14:00;1171.78;19.2;18.23;58.78;2.19;1.9;22.68;117.46;3.98;80.87;-12.07274;-77.08269;100408.72;18
421;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 15:00;1208.26;13.29;19.98;70.09;2.58;2.27;21;118.34;4.05;80.01;-12.07274;-77.08269;100345.39;18.22
422;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 16:00;1255.53;14.58;20.26;73.88;3.28;2.81;19.24;121.65;3.11;79.15;-12.07274;-77.08269;100296.87;18.16
423;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 17:00;1106.54;9.69;24.19;40.58;1.78;1.23;19.75;121.55;1.66;83.85;-12.07274;-77.08269;100318.75;17.34
424;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 18:00;1387.68;17.04;29.83;58.09;4.37;3.37;15.31;118.16;0.2;86.59;-12.07274;-77.08269;100376.14;16.84
425;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 19:00;1425.79;21.81;30.4;32.74;3.84;2.65;21.39;112.4;0;88.32;-12.07274;-77.08269;100447.04;16.51
426;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 20:00;1250.49;21.23;29.25;28.94;3.14;1.99;20.9;109.5;0;91.96;-12.07274;-77.08269;100517.68;15.87
427;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 21:00;1373.15;23.48;29.63;20.44;4.45;2.75;23.1;108.33;0;92.17;-12.07274;-77.08269;100546.28;15.84
428;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 22:00;983.85;15.83;28.69;9.39;6.4;4.6;21.36;106.09;0;91.71;-12.07274;-77.08269;100570.85;15.87
429;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/09/2020 23:00;672.83;9.77;27.56;5.33;7.52;5.78;19.82;102.47;0;92.18;-12.07274;-77.08269;100600.89;15.8
430;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 00:00;478.3;5.8;26.37;0.47;9.77;8.07;19.23;100.05;0;92.7;-12.07274;-77.08269;100573.22;15.73
431;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 01:00;483.09;7.26;27.3;0.09;12.64;11.08;20.52;94.77;0;93.15;-12.07274;-77.08269;100523.03;15.59
432;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 02:00;429.02;5.41;26.49;0.02;10.87;8.99;20.67;91.19;0;93.81;-12.07274;-77.08269;100475.48;15.48
433;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 03:00;314.08;2.49;25.5;4.99;6.84;5.11;18.12;91.14;0;95.71;-12.07274;-77.08269;100440.84;15.1
434;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 04:00;316.12;2.27;26.1;2.42;7.93;6.68;17.54;99.64;0;95.94;-12.07274;-77.08269;100384.32;15.03
435;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 05:00;355.86;2.37;25.47;19.1;6.37;4.95;15.86;94.82;0;96.57;-12.07274;-77.08269;100370.45;14.94
436;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 06:00;326.72;3.92;26.65;1.7;9.13;7.97;15.85;97.74;0;96.42;-12.07274;-77.08269;100398.86;14.9
437;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 07:00;688.38;13.69;27.99;0.97;11.15;10.04;20.95;104.62;0.05;95.48;-12.07274;-77.08269;100446.02;15.08
438;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 08:00;779.41;14.29;27.13;1.14;6.57;5.25;21.81;106.06;0.27;94.97;-12.07274;-77.08269;100508.7;15.23
439;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 09:00;943.93;17.85;25.9;2.46;6.27;4.92;23.6;108.55;0.63;92.6;-12.07274;-77.08269;100533.8;15.77
440;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 10:00;954.3;16.6;22.46;2.75;2.15;1.2;23.17;109.64;0.91;91.56;-12.07274;-77.08269;100546.15;16.08
441;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 11:00;955.17;15.62;21.21;1.88;1.57;1.06;23.03;110.85;1.2;90.05;-12.07274;-77.08269;100546.46;16.39
442;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 12:00;1224.79;23.41;19.41;2.19;1.57;1.07;27.19;113.1;1.6;87.31;-12.07274;-77.08269;100486.76;17.12
443;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 13:00;1076.61;19.95;18.39;1.65;1.24;0.93;25.65;115.35;2.02;85.87;-12.07274;-77.08269;100408.53;17.36
444;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 14:00;1366.46;23;19.66;8.3;1.33;0.98;27.78;114.47;1.81;86.65;-12.07274;-77.08269;100341.87;17.12
445;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 15:00;1275.29;20.33;21.77;9.76;1.46;1.1;27.54;112.44;1.44;87.63;-12.07274;-77.08269;100295.69;16.91
446;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 16:00;1053.51;12.6;23.72;31.55;2.45;1.92;17.92;116.48;0.72;90.91;-12.07274;-77.08269;100268.28;16.39
447;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 17:00;1120.98;11.88;28.56;40.37;3.81;2.97;16.61;115.71;0.31;93.26;-12.07274;-77.08269;100310.57;16.03
448;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 18:00;1940.43;30.49;30.41;35.22;5.83;4.58;23.9;111.2;0.08;90.84;-12.07274;-77.08269;100360.08;16.5
449;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 19:00;1807.42;29.53;30.17;21.81;6.92;5.63;24.55;112.75;0;92.49;-12.07274;-77.08269;100423.12;16.16
450;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 20:00;1602.08;24.61;29.55;9.19;6.47;5.1;26.06;112.82;0;92.55;-12.07274;-77.08269;100479.82;16.17
451;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 21:00;1165.63;17.55;27.68;1.39;5.38;4.25;23.31;111.22;0;92.79;-12.07274;-77.08269;100521.05;16.12
452;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 22:00;829.55;10.64;26.26;0.25;4.17;2.94;20.95;112.86;0;93.56;-12.07274;-77.08269;100530.67;15.98
453;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/09/2020 23:00;455.93;3.6;24.79;0;3.24;2.15;18.76;110.19;0;94.08;-12.07274;-77.08269;100536.65;15.79
454;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 00:00;273.17;0.92;23.66;0;2.63;1.62;18;111.33;0;94.39;-12.07274;-77.08269;100529.83;15.66
455;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 01:00;202.8;0.23;23.28;0.05;2.33;1.37;17.18;112.97;0;94.33;-12.07274;-77.08269;100463.43;15.56
456;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 02:00;179.11;0.14;23.64;0.44;2.18;1.29;16.65;111.58;0;95.62;-12.07274;-77.08269;100396.79;15.35
457;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 03:00;196.25;0.12;23.57;0.76;2.23;1.27;16.39;111.69;0;96.13;-12.07274;-77.08269;100353.95;15.28
458;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 04:00;164.92;0.11;23.49;1.28;2.32;1.31;15.96;110.38;0;96.86;-12.07274;-77.08269;100314.68;15.16
459;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 05:00;144.68;0.15;23.42;0.27;2.27;1.28;16.22;105.85;0;96.42;-12.07274;-77.08269;100315.8;15.18
460;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 06:00;144.73;0.28;23.37;0.21;2.03;1.19;16.24;110.6;0;95.67;-12.07274;-77.08269;100365.53;15.25
461;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 07:00;246.48;1.25;24.31;0.95;2.02;1.2;16.79;110.61;0.03;95.5;-12.07274;-77.08269;100416.91;15.3
462;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 08:00;287.8;1.55;23.8;0.31;1.88;1.13;17.54;110.56;0.18;94.1;-12.07274;-77.08269;100445.92;15.48
463;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 09:00;264.87;2.22;22.37;0.24;1.74;1.16;17.82;113.07;0.38;91.19;-12.07274;-77.08269;100476.18;15.85
464;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 10:00;344.51;4.25;20.9;0.07;1.47;1.09;20.7;107.29;0.79;86.99;-12.07274;-77.08269;100482.6;16.57
465;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 11:00;295.85;8.51;16.81;1.09;1.38;1.03;21.39;117.16;1.17;82.76;-12.07274;-77.08269;100448.62;17.38
466;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 12:00;315.51;4.66;19.05;8.76;0.84;0.65;18.93;122.22;0.99;83.12;-12.07274;-77.08269;100373.69;17.36
467;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 13:00;405.74;4.73;19.43;2.2;1.35;0.92;21.62;118.04;1.71;85.05;-12.07274;-77.08269;100283.26;17.34
468;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 14:00;474.87;7.79;17.2;4.96;1.15;0.81;21.96;115.34;2.26;86.56;-12.07274;-77.08269;100241.63;17.08
469;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 15:00;474.42;4.13;20.23;15.65;0.92;0.76;18.63;121.05;2.19;87.96;-12.07274;-77.08269;100217.04;16.75
470;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 16:00;533.12;5.45;22.67;13.79;1.6;1.18;17.23;119.55;1.2;89.68;-12.07274;-77.08269;100192.8;16.57
471;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 17:00;659.8;8.52;24.41;15.29;2.51;1.66;17.4;111.62;0.48;89.9;-12.07274;-77.08269;100200.24;16.47
472;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 18:00;561.58;7.71;26.19;15.93;4.71;3.8;16.72;114.81;0.1;90.36;-12.07274;-77.08269;100205.51;16.4
473;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 19:00;597.23;8.72;26.52;14.99;4.78;3.79;17.17;114.6;0;91.8;-12.07274;-77.08269;100264.25;16.33
474;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 20:00;495.17;7.62;25.81;10.2;3.85;2.67;17.66;117.76;0;93.47;-12.07274;-77.08269;100308.23;16.06
475;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 21:00;479.48;7.78;25.74;6.23;3.84;2.78;18.07;117.63;0;93.86;-12.07274;-77.08269;100327.34;15.92
476;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 22:00;345.75;5.96;24.92;1.63;3.8;2.65;17.66;112.58;0;93.63;-12.07274;-77.08269;100358.04;15.96
477;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/09/2020 23:00;157.8;1.88;23.66;0.92;2.49;1.7;16.61;114.68;0;93.45;-12.07274;-77.08269;100393.17;15.81
478;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 00:00;92.28;0.7;23.65;1.62;2.37;1.52;16.04;114.32;0;93.77;-12.07274;-77.08269;100385.34;15.68
479;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 01:00;92.49;0.8;23.71;1.89;2.6;1.57;16.19;107.47;0;94.99;-12.07274;-77.08269;100339.53;15.55
480;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 02:00;134.69;0.83;23.49;3.97;2.49;1.51;16.06;103.57;0;95.86;-12.07274;-77.08269;100281.88;15.39
481;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 03:00;102.5;0.38;23.4;3.78;2.76;1.46;15.49;97.34;0;96.41;-12.07274;-77.08269;100280.36;15.24
482;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 04:00;48.46;0.33;22.46;2.92;2.42;1.21;15;84.57;0;94.29;-12.07274;-77.08269;100282.49;15.36
483;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 05:00;82.15;0.17;24.05;12.58;2.83;1.39;13.77;91.35;0;97.37;-12.07274;-77.08269;100294.05;15.03
484;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 06:00;159.49;2.04;24.61;9.9;2.14;1.19;15.81;95.55;0;96.51;-12.07274;-77.08269;100351.3;15.12
485;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 07:00;447.08;10.94;26.81;9.22;2.26;1.33;19.96;106.88;0.06;94.01;-12.07274;-77.08269;100431.09;15.53
486;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 08:00;727.43;16.43;27.2;11.83;2.33;1.3;22.69;107.6;0.21;95.27;-12.07274;-77.08269;100483.66;15.5
487;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 09:00;723.9;15.11;25.1;4.59;1.81;1.03;23.22;107.83;0.51;93.36;-12.07274;-77.08269;100513.98;15.82
488;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 10:00;822.83;19.02;23;1.37;1.67;1.02;24.54;108.11;0.83;89.22;-12.07274;-77.08269;100512.42;16.46
489;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 11:00;911.47;19.44;21.29;0.85;1.78;1.04;27.66;109.97;1.25;89.25;-12.07274;-77.08269;100475.97;16.7
490;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 12:00;699.34;15.56;18.52;0.69;1.64;1.07;25.34;118.02;1.59;85.22;-12.07274;-77.08269;100414.93;17
491;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 13:00;785;13.7;19.96;0.85;1.59;1.1;24.68;120.55;1.65;83.55;-12.07274;-77.08269;100373.39;17.28
492;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 14:00;593.89;11.63;18.44;0.07;1.26;0.92;26.08;121.83;2.97;80.94;-12.07274;-77.08269;100295.41;17.68
493;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 15:00;872.97;21.05;18.67;0.33;1.1;0.81;32.8;118.94;4.37;79.39;-12.07274;-77.08269;100236.14;18.3
494;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 16:00;772.53;20.49;15.55;7.33;1.12;0.79;27.05;118.01;2.9;81.35;-12.07274;-77.08269;100210.52;18.05
495;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 17:00;996.68;10.12;25.18;27.44;1.69;1.13;17.72;117.02;0.54;86.77;-12.07274;-77.08269;100229.38;16.61
496;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 18:00;1065.02;16.79;28.25;16.52;1.93;1.24;20.79;116.46;0.14;86.36;-12.07274;-77.08269;100246.17;16.29
497;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 19:00;1039.43;19.07;28.11;12.14;2.06;1.22;21.16;112.87;0;87.99;-12.07274;-77.08269;100305.77;16.11
498;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 20:00;1066.94;19.89;28.11;9.1;2.15;1.31;21.91;109.31;0;88.22;-12.07274;-77.08269;100379.25;16.12
499;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 21:00;1006.76;17.87;27.19;7.28;2.62;1.75;21.03;107.25;0;88.16;-12.07274;-77.08269;100424.05;16.16
500;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 22:00;643.65;10.55;25.85;9.02;3.05;1.96;19.49;108.15;0;91.58;-12.07274;-77.08269;100448.77;15.81
501;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/09/2020 23:00;477.67;6.56;24.95;4.27;3.62;2.79;18.35;103.88;0;92.06;-12.07274;-77.08269;100453.63;15.68
502;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 00:00;214.21;1.91;23.47;3.07;4.12;3.18;16.55;102.95;0;92.14;-12.07274;-77.08269;100443.37;15.63
503;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 01:00;206.41;1.18;23.73;3.14;4.75;3.79;16.33;96.58;0;92.45;-12.07274;-77.08269;100408.62;15.48
504;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 02:00;282.84;3.08;24.8;0.04;6.24;4.95;17.36;95.05;0;92.71;-12.07274;-77.08269;100366.79;15.47
505;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 03:00;208.32;1.58;23.97;0.99;4.83;3.85;16.99;87;0;94.18;-12.07274;-77.08269;100338.71;15.37
506;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 04:00;163.66;0.73;24.09;12.93;4.36;2.89;15;90.32;0;96.91;-12.07274;-77.08269;100317.43;15
507;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 05:00;171.96;0.94;24.83;13.99;4.06;2.83;14.66;87.67;0;98.02;-12.07274;-77.08269;100321.81;14.86
508;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 06:00;243.43;3.89;25.4;9.88;4.1;2.68;16.44;97.8;0;96.97;-12.07274;-77.08269;100334.92;15.03
509;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 07:00;549;12.27;27.79;14.45;3.06;2.14;20.32;107.15;0.04;95.11;-12.07274;-77.08269;100392.62;15.27
510;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 08:00;1115.72;26.19;27.77;6.01;2.16;1.73;28.94;107.86;0.2;89.93;-12.07274;-77.08269;100452;15.99
511;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 09:00;1094.11;23.17;23.68;3.58;1.9;1.32;27.05;108.66;0.56;86.98;-12.07274;-77.08269;100479.68;16.47
512;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 10:00;1037.94;22.39;20.82;2.35;1.14;0.79;28.32;110.3;0.88;82.86;-12.07274;-77.08269;100488.37;17.34
513;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 11:00;916.77;18.94;20.7;6.62;1.18;0.81;23.37;117.69;0.67;83.08;-12.07274;-77.08269;100469.46;17.54
514;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 12:00;1027.37;21.3;21;3.77;1.28;0.85;29.83;117.55;1.32;82.69;-12.07274;-77.08269;100439.61;17.83
515;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 13:00;1173.94;24.16;18.76;7.81;1.02;0.72;29.21;115.64;2.2;80.35;-12.07274;-77.08269;100377.15;18.22
516;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 14:00;984.17;15.99;17.55;11.71;1.13;0.78;29.05;116.63;3.51;79.9;-12.07274;-77.08269;100314.08;18.21
517;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 15:00;854.73;12.58;20.53;26.95;1.05;0.77;19.43;115.9;2.14;82.05;-12.07274;-77.08269;100279.71;17.59
518;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 16:00;995.25;16.75;22.41;20.98;1.18;0.85;24.37;113.14;2.4;81.66;-12.07274;-77.08269;100246.08;17.82
519;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 17:00;1390.52;22.44;26.66;44.02;1.44;1.01;19.72;110.72;0.87;85.67;-12.07274;-77.08269;100247.56;16.88
520;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 18:00;1733.66;29.68;31;44.55;1.76;1.17;23.34;109.9;0.27;88.32;-12.07274;-77.08269;100293.48;16.46
521;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 19:00;1241;19.12;31.42;42.66;2.03;1.47;18.32;109.59;0;91.01;-12.07274;-77.08269;100338.78;15.92
522;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 20:00;1465.91;25.37;32.31;32.21;3.48;2.2;22.49;107.9;0;91.09;-12.07274;-77.08269;100357.06;16.17
523;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 21:00;1432.67;24.91;33.39;26.9;7.32;5.7;20.93;106.28;0;90.55;-12.07274;-77.08269;100387.47;16.38
524;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 22:00;1235.58;18.85;33.32;28.87;10.52;8.54;19.83;106.13;0;90.39;-12.07274;-77.08269;100418.2;16.36
525;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/09/2020 23:00;762.6;7.98;28.84;29.05;8.81;7.28;16.32;105.46;0;91.5;-12.07274;-77.08269;100446.86;16.32
526;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/09/2020 00:00;479.63;3.28;27.93;24.99;10.08;8.1;15.47;95.69;0;91.95;-12.07274;-77.08269;100416.61;16.27
527;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/09/2020 01:00;372.85;0.71;26.11;30.33;8.92;7.26;14.05;103.98;0;92.59;-12.07274;-77.08269;100384.95;16.07
528;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/09/2020 02:00;253.87;0.18;25.17;24.2;5.88;4.53;14.39;101.54;0;92.75;-12.07274;-77.08269;100383.49;15.81
529;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/09/2020 03:00;231.04;0.38;25.94;17.37;6.15;4.98;15.19;95.04;0;92.71;-12.07274;-77.08269;100363.33;15.68
530;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/09/2020 04:00;277.53;1.6;26.94;15.7;6.97;5.92;16.45;96.94;0;92.79;-12.07274;-77.08269;100371.32;15.7
531;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/09/2020 05:00;218.48;0.13;25.37;25.87;3.89;2.83;14.19;96.27;0;93.4;-12.07274;-77.08269;100389.13;15.59
532;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/09/2020 06:00;300.82;1.52;26.79;27.13;4.39;3.34;14.81;100.17;0;93.64;-12.07274;-77.08269;100439.38;15.54
533;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/09/2020 07:00;467.02;6.83;28.77;34.39;3.61;2.47;16.97;106.3;0.05;93.43;-12.07274;-77.08269;100520.42;15.58
534;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/09/2020 08:00;523.36;6.89;27.78;28.81;3.21;2.28;17.21;109.31;0.24;92.44;-12.07274;-77.08269;100572.39;15.8
535;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/09/2020 09:00;1024.27;20.56;27.52;22.41;2.25;1.33;23.43;108.66;0.47;90.51;-12.07274;-77.08269;100628.48;16.24
536;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/09/2020 10:00;979.68;18.24;25.47;17.4;1.75;1.05;22.68;110.23;0.69;90.86;-12.07274;-77.08269;100636.07;16.26
537;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/09/2020 11:00;1203;21.37;25.31;8.4;1.55;0.96;27.33;108.94;0.97;89.66;-12.07274;-77.08269;100625.18;16.59
538;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/09/2020 12:00;1089.55;22.51;20.35;0.47;1.22;0.83;29.3;112.77;1.62;84.73;-12.07274;-77.08269;100571.86;17.46
