ID;CODIGO DE LA ENTIDAD;CODIGO UBIGEO INEI;CODIGO PAIS ;NOMBRE DE LA UO;Fecha;CO (ug/m3);H2S (ug/m3);NO2 (ug/m3);O3 (ug/m3);PM10 (ug/m3);PM2.5 (ug/m3);SO2 (ug/m3);Ruido (dB);UV;Humedad (%);Latitud;Longitud;"Presion 
(Pa)";Temperatura (C)
1;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 00:00;0;0;79.86;0;140.51;24.41;7.19;89.99;0;94.9;-12.10972;-77.05194;100978.2;15.06
2;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 01:00;0;0;82.17;0;127.35;24.15;7.2;78.93;0;95.34;-12.10972;-77.05194;100913.66;14.96
3;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 02:00;0;0;83.47;0;187.04;31.96;7.2;66.98;0;95.38;-12.10972;-77.05194;100836.54;14.92
4;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 03:00;0;0;80.04;0;168.39;30.6;7.19;77.83;0;95.67;-12.10972;-77.05194;100801.87;14.84
5;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 04:00;0;0;79.02;0;163.77;28.9;7.17;79.95;0;96.1;-12.10972;-77.05194;100800.24;14.67
6;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 05:00;0;0;84.14;0;150.08;29.31;7.19;75.37;0;96.46;-12.10972;-77.05194;100803.55;14.66
7;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 06:00;0;0;90.38;0;162.11;32.35;7.2;84.6;0;96.54;-12.10972;-77.05194;100840.88;14.79
8;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 07:00;0;0;97.38;0;178.7;26.12;7.19;105.9;0;98.42;-12.10972;-77.05194;100909.55;14.48
9;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 08:00;0;0;107.96;0;180.96;26.2;7.22;101.97;0.06;99.3;-12.10972;-77.05194;100956.48;14.26
10;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 09:00;4.14;0;103.56;0;197.64;33.2;7.28;98.89;0.28;99.3;-12.10972;-77.05194;100975.46;14.63
11;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 10:00;7.48;0;83.74;0;154.12;31.94;7.35;97.19;0.49;99.2;-12.10972;-77.05194;101022.72;15.31
12;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 11:00;0.47;0;70.24;0;142.51;30;7.43;101.25;0.67;96.59;-12.10972;-77.05194;101022.58;15.83
13;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 12:00;0;0;77.08;0;147.31;31.04;7.26;108.24;0.58;96.31;-12.10972;-77.05194;100958.34;15.41
14;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 13:00;0;0;72.07;0;137.79;29.07;7.47;104.81;0.97;94.01;-12.10972;-77.05194;100910.52;16.23
15;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 14:00;0;0;73.37;0;117.28;25.23;7.5;100;0.91;91.58;-12.10972;-77.05194;100843.26;16.48
16;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 15:00;0;0;78.49;0;132.16;28.07;7.33;109.29;0.67;92.7;-12.10972;-77.05194;100790.54;15.82
17;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 16:00;0;0;89.05;0;156.78;32.13;7.3;100.27;0.51;92.7;-12.10972;-77.05194;100768.66;15.96
18;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 17:00;0;0;96.38;0;149.07;29.57;7.23;102.57;0.19;92.57;-12.10972;-77.05194;100786.5;15.65
19;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 18:00;0;0;106.91;0;134.43;25.72;7.25;103.59;0.03;92.31;-12.10972;-77.05194;100822.56;15.46
20;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 19:00;0.16;0;112.07;0;123.56;24.47;7.28;99.88;0;92.12;-12.10972;-77.05194;100864.72;15.4
21;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 20:00;0;0;99.86;0;180.61;33.75;7.23;97.77;0;93;-12.10972;-77.05194;100905.67;15.16
22;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 21:00;0;0;93.88;0;197.5;38.38;7.17;92.66;0;94.95;-12.10972;-77.05194;100930.14;14.9
23;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 22:00;0;0;89.01;0;194.51;39.56;7.18;99.18;0;96.28;-12.10972;-77.05194;100914.41;14.89
24;10069;150122;PE;Subgerencia de Desarrollo Ambiental;1/09/2020 23:00;0;0;83.46;0;186.51;39.41;7.14;71.19;0;97.07;-12.10972;-77.05194;100896.44;14.82
25;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 00:00;0;0;79.18;0;122.85;32.71;7.17;68.38;0;97.86;-12.10972;-77.05194;100868.55;14.87
26;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 01:00;0;0;77.22;0;156.06;39.29;7.15;64.88;0;97.92;-12.10972;-77.05194;100828.71;14.85
27;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 02:00;0;0;79.2;0;135.01;38.29;7.16;71.05;0;97.82;-12.10972;-77.05194;100798.81;14.75
28;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 03:00;0;0;75.12;0;136.06;34.25;7.17;72.58;0;97.58;-12.10972;-77.05194;100789.98;14.72
29;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 04:00;0;0;73.96;0;136.51;33.54;7.18;71.73;0;97.5;-12.10972;-77.05194;100809.42;14.57
30;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 05:00;0;0;83.84;0;94.65;23.98;7.14;69.55;0;97.72;-12.10972;-77.05194;100834.23;14.57
31;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 06:00;0;0;89.71;0;1041.83;43;7.12;89.25;0;98.92;-12.10972;-77.05194;100850.31;14.37
32;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 07:00;0;0;99.31;0;200.99;27.1;7.17;94.9;0;99.3;-12.10972;-77.05194;100891.53;14.19
33;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 08:00;0;0;99.61;0;138.68;23.54;7.18;95.03;0.07;99.3;-12.10972;-77.05194;100914.42;14.17
34;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 09:00;0;0;102.7;0;117.16;24.8;7.25;95.9;0.38;99.3;-12.10972;-77.05194;100940.48;14.64
35;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 10:00;0;0;82.83;0;100.03;24.62;7.29;101.11;0.66;99.3;-12.10972;-77.05194;100967.31;15.05
36;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 11:00;0.6;0;64.43;0;106.93;26.19;7.62;95.71;0.95;99.02;-12.10972;-77.05194;100958.32;15.62
37;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 12:00;0;0;57.87;0;103.71;24.83;7.59;98.47;1.02;95.71;-12.10972;-77.05194;100899.45;15.8
38;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 13:00;0;0;58.72;0;88.25;20.51;7.68;101.81;0.98;92.69;-12.10972;-77.05194;100842.86;16.44
39;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 14:00;0;0;60.71;0;78.44;18.81;7.72;101.68;0.99;92.2;-12.10972;-77.05194;100766.61;16.39
40;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 15:00;0;0;72.97;0;126.52;24.75;7.58;94.87;0.73;91.18;-12.10972;-77.05194;100675.03;16.29
41;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 16:00;0.11;0;96.61;0;154.1;30.04;7.38;98.45;0.51;92.23;-12.10972;-77.05194;100637.27;16.14
42;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 17:00;0;0;106.39;0;196.33;37.2;7.18;102.05;0.09;96.58;-12.10972;-77.05194;100642.42;14.99
43;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 18:00;1.52;0;119.63;0;181.41;30.87;7.22;105.38;0;98.97;-12.10972;-77.05194;100682.11;14.67
44;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 19:00;0;0;116.19;0;175.27;28.32;7.24;101.99;0;99.1;-12.10972;-77.05194;100752.56;14.53
45;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 20:00;0;0.01;114.85;0;142.97;23.32;7.27;95.13;0;99.3;-12.10972;-77.05194;100818.57;14.4
46;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 21:00;0;0;105.81;0;128.47;22.78;7.23;90.46;0;99.3;-12.10972;-77.05194;100881.57;14.29
47;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 22:00;0;0;97.26;0;118.77;21.99;7.21;87.55;0;99.3;-12.10972;-77.05194;100920.75;14.3
48;10069;150122;PE;Subgerencia de Desarrollo Ambiental;2/09/2020 23:00;0;0;85.58;0;211.76;31.56;7.21;76.04;0;99.3;-12.10972;-77.05194;100933.48;14.25
49;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 00:00;0;0;81.69;0;272.77;40.64;7.19;69.13;0;99.3;-12.10972;-77.05194;100937.7;14.3
50;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 01:00;0;0;79.04;0;134.57;25.49;7.17;66.65;0;99.3;-12.10972;-77.05194;100897.51;14.09
51;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 02:00;0;0;75.8;0;141.26;29.22;7.17;70.56;0;99.3;-12.10972;-77.05194;100837.72;14
52;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 03:00;0;0;80.76;0;104.49;28.07;7.15;69.29;0;99.3;-12.10972;-77.05194;100774.14;14.1
53;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 04:00;0;0;73.68;0;112.95;29.4;7.2;71.62;0;99.3;-12.10972;-77.05194;100719.14;14.16
54;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 05:00;2.98;0;81.91;0;220.11;47.68;7.15;66.63;0;99.3;-12.10972;-77.05194;100677.9;14.18
55;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 06:00;0;0;84.49;0;165.69;35.25;7.17;82.38;0;99.3;-12.10972;-77.05194;100710.23;14.12
56;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 07:00;0;0;103.08;0;225.5;41.08;7.2;94.94;0;99.3;-12.10972;-77.05194;100744.36;14.1
57;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 08:00;0;0;111.15;0;181.18;36.53;7.26;97.29;0.16;99.3;-12.10972;-77.05194;100758.72;14.38
58;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 09:00;0;0;99.22;0;127.65;29.55;7.39;96.62;0.51;97.6;-12.10972;-77.05194;100791.13;15.24
59;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 10:00;0;0;80.37;0;82.92;22.99;7.46;101.46;0.71;93.43;-12.10972;-77.05194;100832.25;15.59
60;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 11:00;0;0;70.95;0;62.29;18.38;7.44;95.3;0.8;92.93;-12.10972;-77.05194;100825.01;15.61
61;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 12:00;0;0;78.18;0;55.66;16.91;7.5;100.13;0.81;95.28;-12.10972;-77.05194;100770.69;15.68
62;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 13:00;37.44;0;79.75;0;74.41;17.03;7.54;101.22;0.71;93.2;-12.10972;-77.05194;100691.22;16.09
63;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 14:00;1.4;0;84.5;0;80.01;17.09;7.51;97.83;0.72;91.52;-12.10972;-77.05194;100615.77;16.13
64;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 15:00;19.56;0;94.1;0;60.06;15.15;7.47;100.63;0.47;91.78;-12.10972;-77.05194;100550.37;16.12
65;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 16:00;0;0;97.95;0;105.79;20.7;7.22;101.94;0.22;95.21;-12.10972;-77.05194;100519.35;15.14
66;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 17:00;0.7;0;107.61;0;123.25;24.05;7.23;101.04;0.14;94.08;-12.10972;-77.05194;100524.23;15.15
67;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 18:00;0.1;0;114.69;0;112.07;24.4;7.24;104.02;0.01;92.12;-12.10972;-77.05194;100538.73;15.17
68;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 19:00;1.98;0;127.23;0;101.75;21.99;7.31;99.41;0;92.44;-12.10972;-77.05194;100568.78;15.23
69;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 20:00;0;0;110.85;0;118.93;21.86;7.25;96.31;0;95.04;-12.10972;-77.05194;100630.77;14.92
70;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 21:00;0.08;0;107.97;0;91.75;17.74;7.25;94.23;0;95.19;-12.10972;-77.05194;100682.02;14.78
71;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 22:00;0;0;107.37;0;141.73;25.7;7.27;99.53;0;94.12;-12.10972;-77.05194;100725.4;14.87
72;10069;150122;PE;Subgerencia de Desarrollo Ambiental;3/09/2020 23:00;0;0;93.26;0;98.72;24;7.22;83;0;92.91;-12.10972;-77.05194;100738.85;14.99
73;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 00:00;0;0;84.02;0;87.41;18.16;7.18;81.88;0;94.29;-12.10972;-77.05194;100750.37;14.83
74;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 01:00;0;0;78.79;0;64.26;14.25;7.16;78.94;0;95.64;-12.10972;-77.05194;100719.38;14.54
75;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 02:00;0;0;78.85;0;61.51;13.84;7.15;85.07;0;95.89;-12.10972;-77.05194;100666.87;14.4
76;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 03:00;0;0;79.4;0;75.93;15.14;7.15;77.77;0;96;-12.10972;-77.05194;100646.22;14.26
77;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 04:00;0;0;76.53;0;59.38;12.84;7.16;77.11;0;96.33;-12.10972;-77.05194;100652.67;14.12
78;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 05:00;0;0;75.29;0;40.66;11;7.16;73.01;0;95.26;-12.10972;-77.05194;100644.06;14.04
79;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 06:00;0;0;81.43;0;47.15;12.43;7.17;83.99;0;94.74;-12.10972;-77.05194;100677;14.14
80;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 07:00;0;0;104.18;0;51.13;13.85;7.24;92.83;0;95.33;-12.10972;-77.05194;100734.84;14.2
81;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 08:00;1.46;0;103.01;0;39.09;10.96;7.28;95.96;0.15;95.27;-12.10972;-77.05194;100794.4;14.33
82;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 09:00;3.42;0;88.84;0;28.18;8.79;7.31;97.75;0.52;92.86;-12.10972;-77.05194;100826.72;14.98
83;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 10:00;0;0;70.15;0;26.11;7.78;7.51;96.15;0.9;88.43;-12.10972;-77.05194;100845.12;16.2
84;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 11:00;0;0;53.22;0;25.94;7.47;7.79;94.42;1.61;86.27;-12.10972;-77.05194;100833.07;16.8
85;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 12:00;0;0;39.57;0;19.91;6.21;8.02;99.12;2.62;83.97;-12.10972;-77.05194;100793.07;17.06
86;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 13:00;0;0;22.22;0.04;16.52;5.21;8.33;98.58;3.63;78.44;-12.10972;-77.05194;100733.03;18.52
87;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 14:00;0;0;37.4;0.93;15.83;5.59;7.97;99.36;2.9;85.86;-12.10972;-77.05194;100644.26;16.56
88;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 15:00;0;0;61.3;0;19.05;6.26;7.96;101.91;1.47;85.74;-12.10972;-77.05194;100575.37;17.06
89;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 16:00;0;0;79.14;0.21;19.22;6.54;7.73;99.07;0.7;88.29;-12.10972;-77.05194;100542.48;16.21
90;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 17:00;0;0;99.47;0;24.38;7.84;7.74;100.72;0.28;85.78;-12.10972;-77.05194;100544.77;17
91;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 18:00;0;0;117.34;0;40.78;11.53;7.34;101.55;0.12;88.88;-12.10972;-77.05194;100567.34;15.86
92;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 19:00;0;0;129.3;0;57.44;15.62;7.2;93.92;0;93.32;-12.10972;-77.05194;100621.09;15.05
93;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 20:00;5.74;0;135.21;0;95.15;21.28;7.25;96.05;0;94.47;-12.10972;-77.05194;100694.05;14.8
94;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 21:00;0;0;124.31;0;97.64;21.59;7.23;98.47;0;94.55;-12.10972;-77.05194;100730.08;14.6
95;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 22:00;0;0;118.1;0;93.02;21.17;7.24;93.75;0;94.61;-12.10972;-77.05194;100745.13;14.62
96;10069;150122;PE;Subgerencia de Desarrollo Ambiental;4/09/2020 23:00;0;0;102.75;0;110.14;18.54;7.2;82.09;0;95.71;-12.10972;-77.05194;100804.56;14.5
97;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 00:00;0;0;92.7;0;96.04;15.77;7.19;95.94;0;96.83;-12.10972;-77.05194;100833.23;14.39
98;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 01:00;0;0;89.04;0;91.14;16.15;7.17;69.71;0;97.3;-12.10972;-77.05194;100840.99;14.4
99;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 03:00;0;0;75.45;0;44.76;11.71;7.18;76.17;0;97.73;-12.10972;-77.05194;100733.03;14.22
100;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 04:00;0;0;75.76;0;46.69;13.59;7.18;79.38;0;97.76;-12.10972;-77.05194;100692.67;14.17
101;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 05:00;0;0;81.41;0;48.58;19.01;7.19;77.9;0;97.19;-12.10972;-77.05194;100690.45;14.15
102;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 06:00;0;0;93.34;0;39.4;17.68;7.23;93.6;0;96.84;-12.10972;-77.05194;100762.86;14.17
103;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 07:00;0;0;100.82;0;36.21;17.19;7.26;100.03;0;96.26;-12.10972;-77.05194;100822.1;14.27
104;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 08:00;30.53;0;105.88;0;38.57;16.76;7.34;95.42;0.12;94.66;-12.10972;-77.05194;100878.04;14.62
105;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 09:00;1.91;0;92.2;0;25.3;9.62;7.34;96.7;0.45;93.07;-12.10972;-77.05194;100920.27;15.18
106;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 10:00;0;0;67.83;0;20.09;7.37;7.53;94.81;0.82;89.84;-12.10972;-77.05194;100964.26;16.06
107;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 11:00;0;0;70.68;0;32.66;9.82;7.55;98.64;0.75;88.96;-12.10972;-77.05194;100959.19;16.51
108;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 12:00;69.21;0;68.39;0;29.72;9.44;7.77;97.14;1.45;87.07;-12.10972;-77.05194;100903.74;17.08
109;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 13:00;0;0;20.8;0.11;25.78;8.63;8.21;102.3;4.29;82.3;-12.10972;-77.05194;100817.5;18.05
110;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 14:00;0;0;32.41;0.09;25.14;8.93;8.04;105.63;2.85;82.21;-12.10972;-77.05194;100751.57;17.88
111;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 15:00;0;0;56.35;0;21.31;8.06;7.98;102.7;1.13;82.84;-12.10972;-77.05194;100701;17.93
112;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 16:00;0;0;84.03;0;26.96;9.07;7.7;97.91;0.83;88.83;-12.10972;-77.05194;100674.84;16.2
113;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 17:00;8.51;0;113.64;0;37.96;10.37;7.45;95.48;0.32;91.05;-12.10972;-77.05194;100688.14;15.92
114;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 18:00;0;0;119.39;0;59.14;19.2;7.17;98.45;0.02;92.83;-12.10972;-77.05194;100741.43;15.5
115;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 19:00;0;0;122.94;0;92.49;29.95;7.18;98.6;0;94.07;-12.10972;-77.05194;100792.45;15.19
116;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 20:00;0;0;116.05;0;74.79;30.26;7.2;97.1;0;93.96;-12.10972;-77.05194;100854.57;15.21
117;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 21:00;0;0;104.46;0;74.12;26.48;7.18;95.41;0;94.64;-12.10972;-77.05194;100901.13;15.01
118;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 22:00;0;0;102.6;0;71.52;29.7;7.19;92.43;0;94.99;-12.10972;-77.05194;100908.56;15.01
119;10069;150122;PE;Subgerencia de Desarrollo Ambiental;5/09/2020 23:00;0;0;89.89;0;72.15;35.25;7.15;91.06;0;94.66;-12.10972;-77.05194;100922.06;14.91
120;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 00:00;0;0;80.29;0;54.46;23.18;7.16;70.37;0;94.3;-12.10972;-77.05194;100923.36;14.85
121;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 01:00;0;0;77.05;0;48.01;16.25;7.17;72.85;0;94.29;-12.10972;-77.05194;100886.83;14.61
122;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 02:00;0;0;77.37;0;49.11;16.73;7.18;71.1;0;94.2;-12.10972;-77.05194;100855.62;14.73
123;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 03:00;0;0;77.3;0;49.34;15.9;7.17;68.64;0;94.04;-12.10972;-77.05194;100831.21;14.61
124;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 04:00;0;0;78.5;0;51.26;14.72;7.16;83.18;0;95.11;-12.10972;-77.05194;100811.75;14.48
125;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 05:00;0;0;76.77;0;49.08;14.59;7.17;71.72;0;95.66;-12.10972;-77.05194;100812.59;14.48
126;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 06:00;0;0;80.34;0;51.85;16.9;7.17;71.54;0;95.86;-12.10972;-77.05194;100852.56;14.54
127;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 07:00;0;0;88.21;0;47.81;16.48;7.22;88.12;0;96.12;-12.10972;-77.05194;100905.6;14.64
128;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 08:00;0;0;97.16;0;48.65;21.11;7.28;96.85;0.05;96.18;-12.10972;-77.05194;100930.75;14.74
129;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 09:00;0;0;88.7;0;41.85;19.15;7.31;84.83;0.24;95.03;-12.10972;-77.05194;100960.96;15.13
130;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 10:00;0;0;65.4;0;35.12;12.44;7.28;85.18;0.46;91.57;-12.10972;-77.05194;101009.89;15.9
131;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 11:00;0;0;55.08;0;34.7;11.11;7.45;80.53;0.87;89.19;-12.10972;-77.05194;100992.1;16.59
132;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 12:00;0;0;30.7;0;24.6;8.35;7.96;88.9;1.72;81.74;-12.10972;-77.05194;100919.13;18.08
133;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 13:00;0;0;6.4;3.07;23.04;8.05;8.28;102.66;3.55;75.68;-12.10972;-77.05194;100806.04;19.14
134;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 14:00;0;0;22.34;0.56;26.14;9.34;7.99;100.06;2.89;79.1;-12.10972;-77.05194;100712.56;18.02
135;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 15:00;0;0;44.32;0;23.25;8.32;7.93;102.01;1.09;80.98;-12.10972;-77.05194;100640.48;17.41
136;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 16:00;0;0;78.29;0;45.57;12.32;7.69;94.58;0.75;87.05;-12.10972;-77.05194;100630.19;16.32
137;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 17:00;0;0;102.05;0;64.26;16.26;7.37;90.65;0.36;91.8;-12.10972;-77.05194;100639.98;15.76
138;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 18:00;0;0;103.02;0;72.19;15.64;7.18;99.26;0.04;93.3;-12.10972;-77.05194;100664.52;15.35
139;10069;150122;PE;Subgerencia de Desarrollo Ambiental;6/09/2020 19:00;0;0;104.11;0;60.98;12.91;7.17;96.7;0;94.59;-12.10972;-77.05194;100696;15.06
